usage_id	host_ip	proxy	domain	"time"
9941	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-05 09:36:47.13065
9942	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-05 09:39:32.746271
9943	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-05 09:40:41.856317
9944	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-05 09:41:46.443429
9945	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-05 09:43:21.375425
9946	202.109.194.118	158.119.147.11	202.109.194.118	2012-04-09 15:47:52.140485
9947	202.109.194.118	158.119.147.11	202.109.194.118	2012-04-09 15:48:17.165873
9948	202.109.194.118	158.119.147.11	202.109.194.118	2012-04-09 15:50:49.683445
9949	195.42.102.21	158.119.147.11	st-21-102-42-195.2dayhost.com	2012-04-09 21:44:39.138621
9950	84.189.114.182	158.119.147.11	p54BD72B6.dip.t-dialin.net	2012-04-09 23:24:48.635046
9951	115.242.26.242	158.119.147.11	115.242.26.242	2012-04-10 10:29:19.14191
9952	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:33:07.994549
9953	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:35:04.372317
9954	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:36:09.244755
9955	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:37:13.249314
9956	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:42:00.179956
9957	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:42:29.676778
9958	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:43:58.141254
9959	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:45:01.731642
9960	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:45:56.836486
9961	115.242.66.2	158.119.147.11	115.242.66.2	2012-04-11 08:48:38.485408
9962	147.8.160.86	158.119.147.11	147.8.160.86	2012-04-12 15:03:02.685727
9963	147.8.160.86	158.119.147.11	147.8.160.86	2012-04-12 15:05:49.654274
9964	147.8.160.86	158.119.147.11	147.8.160.86	2012-04-12 15:07:42.146641
9965	203.186.159.70	158.119.147.11	203186159070.static.ctinets.com	2012-04-12 15:10:14.07862
9966	147.8.160.86	158.119.147.11	147.8.160.86	2012-04-12 15:13:42.450608
9967	220.241.26.93	158.119.147.11	220.241.26.93	2012-04-13 01:26:08.132329
9968	115.241.210.229	158.119.147.11	115.241.210.229	2012-04-13 10:48:31.58531
9969	176.240.117.72	158.119.147.11	176.240.117.72	2012-04-13 22:48:02.678442
9970	186.214.140.198	158.119.147.11	186.214.140.198.static.host.gvt.net.br	2012-04-15 23:02:05.386829
9971	186.214.140.198	158.119.147.11	186.214.140.198.static.host.gvt.net.br	2012-04-15 23:05:39.43766
9972	77.88.42.25	158.119.147.11	spider-77-88-42-25.yandex.com	2012-04-16 05:15:19.436547
9973	213.61.220.145	158.119.147.11	213.61.220.145	2012-04-16 15:14:44.270481
9974	133.41.93.121	158.119.147.11	3499.c.hiroshima-u.ac.jp	2012-04-17 09:26:17.125645
9975	10.100.188.36	139.18.235.208	158.119.147.11	10.100.188.36	2012-04-18 15:38:09.292089
9976	10.100.188.42	139.18.235.210	158.119.147.11	10.100.188.42	2012-04-19 10:04:42.286985
9977	195.57.92.58	158.119.147.11	195.57.92.58	2012-04-19 11:42:16.590116
9978	195.57.92.58	158.119.147.11	195.57.92.58	2012-04-19 11:43:08.648589
9979	10.100.188.42	139.18.235.210	158.119.147.11	10.100.188.42	2012-04-19 11:57:32.498432
9980	195.57.92.58	158.119.147.11	195.57.92.58	2012-04-19 12:10:53.702106
9981	10.100.188.42	139.18.235.210	158.119.147.11	10.100.188.42	2012-04-19 12:48:59.223248
9982	195.57.92.58	158.119.147.11	195.57.92.58	2012-04-19 12:54:35.762615
9983	195.57.92.58	158.119.147.11	195.57.92.58	2012-04-19 12:55:30.058571
9984	195.57.92.58	158.119.147.11	195.57.92.58	2012-04-19 12:57:02.911119
9985	10.100.188.42	139.18.235.210	158.119.147.11	10.100.188.42	2012-04-19 12:57:42.976751
9986	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 09:53:29.952227
9987	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 10:21:35.545476
9988	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 12:19:25.4884
9989	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 13:03:31.87855
9990	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 13:11:02.531232
9991	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 13:26:15.888848
9992	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 14:30:57.437278
9993	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 14:45:14.057732
9994	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-20 14:47:17.900365
9995	220.241.26.83	158.119.147.11	220.241.26.83	2012-04-23 08:15:10.391704
9996	220.241.26.87	158.119.147.11	220.241.26.87	2012-04-23 08:26:30.98166
9997	220.241.26.83	158.119.147.11	220.241.26.83	2012-04-23 08:32:06.18986
9998	220.241.26.84	158.119.147.11	220.241.26.84	2012-04-23 08:32:13.343944
9999	220.241.26.86	158.119.147.11	220.241.26.86	2012-04-23 08:36:00.188807
10000	220.241.26.82	158.119.147.11	220.241.26.82	2012-04-23 08:44:13.943997
10001	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-24 09:56:42.819935
10002	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-24 09:58:16.785305
10003	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-24 10:01:15.288833
10004	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-24 10:03:57.707863
10005	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-24 10:18:27.008996
10006	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-24 10:39:03.050596
10007	10.100.188.42	139.18.235.209	158.119.147.11	10.100.188.42	2012-04-24 15:06:03.628961
10008	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 20:23:52.936939
10009	142.106.151.34	158.119.147.11	142.106.151.34	2012-04-24 20:27:38.720136
10010	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 20:31:23.368391
10011	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 20:41:34.42442
10012	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 20:45:48.119786
10013	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 20:55:41.04179
10014	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 20:59:40.041933
10015	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:02:47.509075
10016	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:05:31.532788
10017	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:05:32.469058
10018	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:10:21.665481
10019	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:13:00.538836
10020	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:16:48.776279
10021	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:23:03.497956
10022	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:25:50.848096
10023	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:28:16.702573
10024	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:30:29.218711
10025	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:32:42.774706
10026	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:35:30.622956
10027	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:36:58.019815
10028	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:39:38.181288
10029	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:41:58.085116
10030	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:44:43.954287
10031	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:48:01.993851
10032	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 21:59:01.862563
10033	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 22:08:44.171204
10034	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 22:20:12.415786
10035	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 22:26:33.706439
10036	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 22:29:41.349925
10037	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 22:50:29.748833
10038	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 22:55:25.141415
10039	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 22:57:37.689641
10040	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 23:04:32.346246
10041	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 23:07:02.240738
10042	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 23:10:30.101734
10043	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-24 23:21:25.761555
10044	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-25 01:16:36.633212
10045	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-25 01:21:44.131289
10046	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-25 01:38:09.930135
10047	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-25 02:25:54.834194
10048	201.75.15.117	158.119.147.11	c94b0f75.virtua.com.br	2012-04-25 02:38:11.228201
10049	10.100.188.222	139.18.235.209	158.119.147.11	10.100.188.222	2012-04-25 08:59:01.140221
10050	10.100.188.222	139.18.235.209	158.119.147.11	10.100.188.222	2012-04-25 09:29:08.46541
10051	10.100.188.222	139.18.235.209	158.119.147.11	10.100.188.222	2012-04-25 09:48:45.664877
10052	10.100.188.222	139.18.235.209	158.119.147.11	10.100.188.222	2012-04-25 14:14:08.545972
10053	10.100.188.222	139.18.235.209	158.119.147.11	10.100.188.222	2012-04-25 14:26:53.26584
10054	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-26 09:26:04.962601
10055	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-26 09:28:06.419416
10056	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-26 09:30:57.722991
10057	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 09:57:16.673439
10058	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 09:57:51.576616
10059	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 09:59:10.507836
10060	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:00:03.148171
10061	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:00:51.63005
10062	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:01:49.813058
10063	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:03:56.259057
10064	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:05:37.598583
10065	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:05:53.633233
10066	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:07:46.265168
10067	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:11:34.342732
10068	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:12:20.570108
10069	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:12:33.859944
10070	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:12:55.773621
10071	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:14:01.415808
10072	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:15:39.429257
10073	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:22:24.283899
10074	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:23:24.054076
10075	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:24:59.739997
10076	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:26:15.140912
10077	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:27:06.470614
10078	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:28:18.079054
10079	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:28:43.403045
10080	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:29:56.913614
10081	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:31:44.226077
10082	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:33:32.476844
10083	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:36:06.878656
10084	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:47:53.588955
10085	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:50:23.510949
10086	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:55:17.42852
10087	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:56:12.64265
10088	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:56:26.691552
10089	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:56:47.934066
10090	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:57:11.198595
10091	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:57:25.948278
10092	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:57:51.443456
10093	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 10:58:07.201603
10094	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:02:43.808127
10095	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:03:43.563095
10096	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:04:43.109525
10097	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:05:28.682545
10098	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:06:15.992036
10099	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:07:13.592654
10100	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:08:38.696212
10101	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:14:45.725481
10102	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:15:43.103338
10103	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:17:23.006644
10104	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:18:55.218828
10105	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:21:04.99448
10106	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:30:50.879441
10107	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:31:19.582227
10108	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:32:14.442472
10109	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:37:00.994676
10110	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:37:12.705429
10111	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:37:33.36752
10112	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:37:52.070262
10113	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:39:28.609152
10114	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:39:41.46619
10115	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:41:00.973909
10116	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:41:14.180671
10117	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:41:33.440452
10118	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:41:49.098914
10119	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:44:15.917661
10120	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:45:52.361794
10121	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:46:05.718412
10122	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:46:30.466163
10123	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:48:44.722293
10124	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:49:25.507653
10125	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:49:55.97291
10126	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:50:17.671417
10127	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:50:52.080463
10128	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:51:08.204553
10129	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:51:59.742454
10130	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:52:21.283401
10131	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:56:34.312653
10132	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:58:12.828538
10133	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:58:51.440323
10134	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 11:59:04.277758
10135	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:00:27.37428
10136	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:00:41.483504
10137	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:01:01.536976
10138	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:01:12.413044
10139	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:01:29.943061
10140	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:01:48.848914
10141	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:02:16.60383
10142	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:02:28.957789
10143	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:02:57.335586
10144	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:03:09.251798
10145	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:03:34.175758
10146	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:03:44.565687
10147	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:04:13.804373
10148	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:04:27.385275
10149	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:04:45.203468
10150	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:04:59.164875
10151	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:05:54.667652
10152	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:06:04.209912
10153	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:06:30.796391
10154	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:07:01.516127
10155	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:07:24.545507
10156	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:07:34.889728
10157	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:08:28.704186
10158	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:08:41.036367
10159	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:09:11.987725
10160	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:09:21.793777
10161	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:10:07.004893
10162	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:10:22.090543
10163	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:10:49.123634
10164	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:11:06.966947
10165	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:11:35.850343
10166	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:11:48.068028
10167	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:12:12.368924
10168	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:12:21.504608
10169	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:12:51.511356
10170	10.148.128.4	194.176.105.138	158.119.147.11	10.148.128.4	2012-04-27 12:13:01.394615
10171	10.100.188.36	139.18.235.208	158.119.147.11	10.100.188.36	2012-04-27 18:20:12.797151
10172	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-28 06:15:27.475798
10173	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-28 06:17:50.048788
10174	124.124.235.58	158.119.147.11	124.124.235.58	2012-04-28 06:19:05.015728
10175	38.111.147.84	158.119.147.11	38.111.147.84	2012-04-29 08:51:49.267252
10176	220.241.26.82	158.119.147.11	220.241.26.82	2012-04-30 04:56:28.014467
10177	220.241.26.85	158.119.147.11	220.241.26.85	2012-04-30 05:06:52.921869
10178	220.241.26.87	158.119.147.11	220.241.26.87	2012-04-30 05:20:33.227306
10179	220.241.26.93	158.119.147.11	220.241.26.93	2012-04-30 05:29:33.698453
10180	115.248.114.75	158.119.147.11	115.248.114.75	2012-05-02 07:16:00.451997
10181	115.248.114.75	158.119.147.11	115.248.114.75	2012-05-02 07:17:23.330383
10182	115.248.114.75	158.119.147.11	115.248.114.75	2012-05-02 07:18:10.719138
10183	38.101.148.126	158.119.147.11	38.101.148.126	2012-05-04 00:19:43.499449
10184	115.248.114.75	158.119.147.11	115.248.114.75	2012-05-04 11:12:29.582716
10185	115.248.114.75	158.119.147.11	115.248.114.75	2012-05-04 11:13:28.352402
